observation,age,value,region,sex
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,Andean Latin America,F
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,Andean Latin America,F
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,Andean Latin America,F
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,Andean Latin America,F
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,Andean Latin America,F
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,Andean Latin America,F
DsFreeSus -> Disability,0_4,0.022746,Australasia,F
DsFreeSus -> Disability,5_9,0.0353,Australasia,F
DsFreeSus -> Disability,10_14,0.047854,Australasia,F
DsFreeSus -> Disability,15_19,0.060409,Australasia,F
DsFreeSus -> Disability,20_24,0.072963,Australasia,F
DsFreeSus -> Disability,25_29,0.085518,Australasia,F
DsFreeSus -> Disability,30_39,0.104349,Australasia,F
DsFreeSus -> Disability,40_49,0.129458,Australasia,F
DsFreeSus -> Disability,50_59,0.154567,Australasia,F
DsFreeSus -> Disability,60_69,0.179675,Australasia,F
DsFreeSus -> Disability,70_79,0.204784,Australasia,F
DsFreeSus -> Disability,80_100,0.23617,Australasia,F
DsFreeSus -> AsthmaEpsd,0_4,0.0086,Australasia,F
DsFreeSus -> AsthmaEpsd,5_9,0.0536,Australasia,F
DsFreeSus -> AsthmaEpsd,10_14,0.0444,Australasia,F
DsFreeSus -> AsthmaEpsd,15_19,0.0044,Australasia,F
DsFreeSus -> AsthmaEpsd,20_24,0.0,Australasia,F
DsFreeSus -> AsthmaEpsd,25_29,0.0,Australasia,F
DsFreeSus -> AsthmaEpsd,30_39,0.0,Australasia,F
DsFreeSus -> AsthmaEpsd,40_49,0.0007,Australasia,F
DsFreeSus -> AsthmaEpsd,50_59,0.0028,Australasia,F
DsFreeSus -> AsthmaEpsd,60_69,0.0048,Australasia,F
DsFreeSus -> AsthmaEpsd,70_79,0.0096,Australasia,F
DsFreeSus -> AsthmaEpsd,80_100,0.0158,Australasia,F
AsthmaEpsd -> Disability,0_4,0.049429,Australasia,F
AsthmaEpsd -> Disability,5_9,0.049429,Australasia,F
AsthmaEpsd -> Disability,10_14,0.049429,Australasia,F
AsthmaEpsd -> Disability,15_19,0.049429,Australasia,F
AsthmaEpsd -> Disability,20_24,0.049429,Australasia,F
AsthmaEpsd -> Disability,25_29,0.049429,Australasia,F
AsthmaEpsd -> Disability,30_39,0.049429,Australasia,F
AsthmaEpsd -> Disability,40_49,0.049429,Australasia,F
AsthmaEpsd -> Disability,50_59,0.049429,Australasia,F
AsthmaEpsd -> Disability,60_69,0.049429,Australasia,F
AsthmaEpsd -> Disability,70_79,0.049429,Australasia,F
AsthmaEpsd -> Disability,80_100,0.049429,Australasia,F
AsthmaEpsd -> DsFreeSus,0_4,0.0538,Australasia,F
AsthmaEpsd -> DsFreeSus,5_9,0.0699,Australasia,F
AsthmaEpsd -> DsFreeSus,10_14,0.0772,Australasia,F
AsthmaEpsd -> DsFreeSus,15_19,0.0742,Australasia,F
AsthmaEpsd -> DsFreeSus,20_24,0.0703,Australasia,F
AsthmaEpsd -> DsFreeSus,25_29,0.0599,Australasia,F
AsthmaEpsd -> DsFreeSus,30_39,0.0216,Australasia,F
AsthmaEpsd -> DsFreeSus,40_49,0.0149,Australasia,F
AsthmaEpsd -> DsFreeSus,50_59,0.0177,Australasia,F
AsthmaEpsd -> DsFreeSus,60_69,0.0339,Australasia,F
AsthmaEpsd -> DsFreeSus,70_79,0.033,Australasia,F
AsthmaEpsd -> DsFreeSus,80_100,0.032,Australasia,F
Prevalence -> AsthmaEpsd,0_4,0.0096,Australasia,F
Prevalence -> AsthmaEpsd,5_9,0.1284,Australasia,F
Prevalence -> AsthmaEpsd,10_14,0.2725,Australasia,F
Prevalence -> AsthmaEpsd,15_19,0.2471,Australasia,F
Prevalence -> AsthmaEpsd,20_24,0.1747,Australasia,F
Prevalence -> AsthmaEpsd,25_29,0.1251,Australasia,F
Prevalence -> AsthmaEpsd,30_39,0.0953,Australasia,F
Prevalence -> AsthmaEpsd,40_49,0.0828,Australasia,F
Prevalence -> AsthmaEpsd,50_59,0.0869,Australasia,F
Prevalence -> AsthmaEpsd,60_69,0.0967,Australasia,F
Prevalence -> AsthmaEpsd,70_79,0.1138,Australasia,F
Prevalence -> AsthmaEpsd,80_100,0.2045,Australasia,F
Disability -> Disability,0_4,0.0,Australasia,F
Disability -> Disability,5_9,0.0,Australasia,F
Disability -> Disability,10_14,0.0,Australasia,F
Disability -> Disability,15_19,0.0,Australasia,F
Disability -> Disability,20_24,0.0,Australasia,F
Disability -> Disability,25_29,0.0,Australasia,F
Disability -> Disability,30_39,0.0,Australasia,F
Disability -> Disability,40_49,0.0,Australasia,F
Disability -> Disability,50_59,0.0,Australasia,F
Disability -> Disability,60_69,0.0,Australasia,F
Disability -> Disability,70_79,0.0,Australasia,F
Disability -> Disability,80_100,0.0,Australasia,F
InhaleShortactingBeta -> Disability,0_4,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,5_9,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,10_14,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,15_19,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,20_24,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,25_29,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,30_39,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,40_49,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,50_59,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,60_69,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,70_79,-0.00961066,Australasia,F
InhaleShortactingBeta -> Disability,80_100,-0.00961066,Australasia,F
LowDoseBeclom -> Disability,0_4,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,5_9,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,10_14,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,15_19,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,20_24,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,25_29,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,30_39,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,40_49,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,50_59,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,60_69,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,70_79,-0.07979948,Australasia,F
LowDoseBeclom -> Disability,80_100,-0.07979948,Australasia,F
LowDoseBeclom -> Deceased,0_4,-0.5,Australasia,F
LowDoseBeclom -> Deceased,5_9,-0.5,Australasia,F
LowDoseBeclom -> Deceased,10_14,-0.5,Australasia,F
LowDoseBeclom -> Deceased,15_19,-0.5,Australasia,F
LowDoseBeclom -> Deceased,20_24,-0.5,Australasia,F
LowDoseBeclom -> Deceased,25_29,-0.5,Australasia,F
LowDoseBeclom -> Deceased,30_39,-0.5,Australasia,F
LowDoseBeclom -> Deceased,40_49,-0.5,Australasia,F
LowDoseBeclom -> Deceased,50_59,-0.5,Australasia,F
LowDoseBeclom -> Deceased,60_69,-0.5,Australasia,F
LowDoseBeclom -> Deceased,70_79,-0.5,Australasia,F
LowDoseBeclom -> Deceased,80_100,-0.5,Australasia,F
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,Australasia,F
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,Australasia,F
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,Australasia,F
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,Australasia,F
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,Australasia,F
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,Australasia,F
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,Australasia,F
DsFreeSus -> Disability,0_4,0.048051,Caribbean,F
DsFreeSus -> Disability,5_9,0.062052,Caribbean,F
DsFreeSus -> Disability,10_14,0.076054,Caribbean,F
DsFreeSus -> Disability,15_19,0.090055,Caribbean,F
DsFreeSus -> Disability,20_24,0.104056,Caribbean,F
DsFreeSus -> Disability,25_29,0.118057,Caribbean,F
DsFreeSus -> Disability,30_39,0.139059,Caribbean,F
DsFreeSus -> Disability,40_49,0.167061,Caribbean,F
DsFreeSus -> Disability,50_59,0.195064,Caribbean,F
DsFreeSus -> Disability,60_69,0.223066,Caribbean,F
DsFreeSus -> Disability,70_79,0.251069,Caribbean,F
DsFreeSus -> Disability,80_100,0.286072,Caribbean,F
DsFreeSus -> AsthmaEpsd,0_4,0.0063,Caribbean,F
DsFreeSus -> AsthmaEpsd,5_9,0.0362,Caribbean,F
DsFreeSus -> AsthmaEpsd,10_14,0.0298,Caribbean,F
DsFreeSus -> AsthmaEpsd,15_19,0.003,Caribbean,F
DsFreeSus -> AsthmaEpsd,20_24,0.0,Caribbean,F
DsFreeSus -> AsthmaEpsd,25_29,0.0,Caribbean,F
DsFreeSus -> AsthmaEpsd,30_39,0.0,Caribbean,F
DsFreeSus -> AsthmaEpsd,40_49,0.0006,Caribbean,F
DsFreeSus -> AsthmaEpsd,50_59,0.002,Caribbean,F
DsFreeSus -> AsthmaEpsd,60_69,0.0034,Caribbean,F
DsFreeSus -> AsthmaEpsd,70_79,0.0053,Caribbean,F
DsFreeSus -> AsthmaEpsd,80_100,0.0084,Caribbean,F
AsthmaEpsd -> Disability,0_4,0.067518,Caribbean,F
AsthmaEpsd -> Disability,5_9,0.067518,Caribbean,F
AsthmaEpsd -> Disability,10_14,0.067518,Caribbean,F
AsthmaEpsd -> Disability,15_19,0.067518,Caribbean,F
AsthmaEpsd -> Disability,20_24,0.067518,Caribbean,F
AsthmaEpsd -> Disability,25_29,0.067518,Caribbean,F
AsthmaEpsd -> Disability,30_39,0.067518,Caribbean,F
AsthmaEpsd -> Disability,40_49,0.067518,Caribbean,F
AsthmaEpsd -> Disability,50_59,0.067518,Caribbean,F
AsthmaEpsd -> Disability,60_69,0.067518,Caribbean,F
AsthmaEpsd -> Disability,70_79,0.067518,Caribbean,F
AsthmaEpsd -> Disability,80_100,0.067518,Caribbean,F
AsthmaEpsd -> DsFreeSus,0_4,0.0535,Caribbean,F
AsthmaEpsd -> DsFreeSus,5_9,0.0702,Caribbean,F
AsthmaEpsd -> DsFreeSus,10_14,0.0789,Caribbean,F
AsthmaEpsd -> DsFreeSus,15_19,0.0769,Caribbean,F
AsthmaEpsd -> DsFreeSus,20_24,0.0724,Caribbean,F
AsthmaEpsd -> DsFreeSus,25_29,0.0612,Caribbean,F
AsthmaEpsd -> DsFreeSus,30_39,0.022,Caribbean,F
AsthmaEpsd -> DsFreeSus,40_49,0.0149,Caribbean,F
AsthmaEpsd -> DsFreeSus,50_59,0.0177,Caribbean,F
AsthmaEpsd -> DsFreeSus,60_69,0.034,Caribbean,F
AsthmaEpsd -> DsFreeSus,70_79,0.0331,Caribbean,F
AsthmaEpsd -> DsFreeSus,80_100,0.032,Caribbean,F
Prevalence -> AsthmaEpsd,0_4,0.0077,Caribbean,F
Prevalence -> AsthmaEpsd,5_9,0.0909,Caribbean,F
Prevalence -> AsthmaEpsd,10_14,0.1954,Caribbean,F
Prevalence -> AsthmaEpsd,15_19,0.1769,Caribbean,F
Prevalence -> AsthmaEpsd,20_24,0.1235,Caribbean,F
Prevalence -> AsthmaEpsd,25_29,0.0878,Caribbean,F
Prevalence -> AsthmaEpsd,30_39,0.0666,Caribbean,F
Prevalence -> AsthmaEpsd,40_49,0.0585,Caribbean,F
Prevalence -> AsthmaEpsd,50_59,0.0614,Caribbean,F
Prevalence -> AsthmaEpsd,60_69,0.0689,Caribbean,F
Prevalence -> AsthmaEpsd,70_79,0.0793,Caribbean,F
Prevalence -> AsthmaEpsd,80_100,0.1239,Caribbean,F
Disability -> Disability,0_4,0.0,Caribbean,F
Disability -> Disability,5_9,0.0,Caribbean,F
Disability -> Disability,10_14,0.0,Caribbean,F
Disability -> Disability,15_19,0.0,Caribbean,F
Disability -> Disability,20_24,0.0,Caribbean,F
Disability -> Disability,25_29,0.0,Caribbean,F
Disability -> Disability,30_39,0.0,Caribbean,F
Disability -> Disability,40_49,0.0,Caribbean,F
Disability -> Disability,50_59,0.0,Caribbean,F
Disability -> Disability,60_69,0.0,Caribbean,F
Disability -> Disability,70_79,0.0,Caribbean,F
Disability -> Disability,80_100,0.0,Caribbean,F
InhaleShortactingBeta -> Disability,0_4,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,5_9,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,10_14,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,15_19,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,20_24,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,25_29,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,30_39,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,40_49,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,50_59,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,60_69,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,70_79,-0.00961066,Caribbean,F
InhaleShortactingBeta -> Disability,80_100,-0.00961066,Caribbean,F
LowDoseBeclom -> Disability,0_4,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,5_9,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,10_14,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,15_19,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,20_24,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,25_29,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,30_39,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,40_49,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,50_59,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,60_69,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,70_79,-0.07979948,Caribbean,F
LowDoseBeclom -> Disability,80_100,-0.07979948,Caribbean,F
LowDoseBeclom -> Deceased,0_4,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,5_9,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,10_14,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,15_19,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,20_24,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,25_29,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,30_39,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,40_49,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,50_59,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,60_69,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,70_79,-0.5,Caribbean,F
LowDoseBeclom -> Deceased,80_100,-0.5,Caribbean,F
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,Caribbean,F
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,Caribbean,F
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,Caribbean,F
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,Caribbean,F
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,Caribbean,F
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,Caribbean,F
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,Caribbean,F
DsFreeSus -> Disability,0_4,0.034381,Central Asia,F
DsFreeSus -> Disability,5_9,0.047373,Central Asia,F
DsFreeSus -> Disability,10_14,0.060364,Central Asia,F
DsFreeSus -> Disability,15_19,0.073356,Central Asia,F
DsFreeSus -> Disability,20_24,0.086348,Central Asia,F
DsFreeSus -> Disability,25_29,0.09934,Central Asia,F
DsFreeSus -> Disability,30_39,0.118827,Central Asia,F
DsFreeSus -> Disability,40_49,0.144811,Central Asia,F
DsFreeSus -> Disability,50_59,0.170794,Central Asia,F
DsFreeSus -> Disability,60_69,0.196777,Central Asia,F
DsFreeSus -> Disability,70_79,0.222761,Central Asia,F
DsFreeSus -> Disability,80_100,0.25524,Central Asia,F
DsFreeSus -> AsthmaEpsd,0_4,0.0043,Central Asia,F
DsFreeSus -> AsthmaEpsd,5_9,0.0192,Central Asia,F
DsFreeSus -> AsthmaEpsd,10_14,0.0155,Central Asia,F
DsFreeSus -> AsthmaEpsd,15_19,0.0015,Central Asia,F
DsFreeSus -> AsthmaEpsd,20_24,0.0,Central Asia,F
DsFreeSus -> AsthmaEpsd,25_29,0.0,Central Asia,F
DsFreeSus -> AsthmaEpsd,30_39,0.0,Central Asia,F
DsFreeSus -> AsthmaEpsd,40_49,0.0003,Central Asia,F
DsFreeSus -> AsthmaEpsd,50_59,0.001,Central Asia,F
DsFreeSus -> AsthmaEpsd,60_69,0.0018,Central Asia,F
DsFreeSus -> AsthmaEpsd,70_79,0.0028,Central Asia,F
DsFreeSus -> AsthmaEpsd,80_100,0.0041,Central Asia,F
AsthmaEpsd -> Disability,0_4,0.062913,Central Asia,F
AsthmaEpsd -> Disability,5_9,0.062913,Central Asia,F
AsthmaEpsd -> Disability,10_14,0.062913,Central Asia,F
AsthmaEpsd -> Disability,15_19,0.062913,Central Asia,F
AsthmaEpsd -> Disability,20_24,0.062913,Central Asia,F
AsthmaEpsd -> Disability,25_29,0.062913,Central Asia,F
AsthmaEpsd -> Disability,30_39,0.062913,Central Asia,F
AsthmaEpsd -> Disability,40_49,0.062913,Central Asia,F
AsthmaEpsd -> Disability,50_59,0.062913,Central Asia,F
AsthmaEpsd -> Disability,60_69,0.062913,Central Asia,F
AsthmaEpsd -> Disability,70_79,0.062913,Central Asia,F
AsthmaEpsd -> Disability,80_100,0.062913,Central Asia,F
AsthmaEpsd -> DsFreeSus,0_4,0.0527,Central Asia,F
AsthmaEpsd -> DsFreeSus,5_9,0.0699,Central Asia,F
AsthmaEpsd -> DsFreeSus,10_14,0.0788,Central Asia,F
AsthmaEpsd -> DsFreeSus,15_19,0.0775,Central Asia,F
AsthmaEpsd -> DsFreeSus,20_24,0.0745,Central Asia,F
